Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
3216,2.6594305992126466,0.9634,0.775,0.93,0.8454545454545456,0.83,0.93,0.73,652016
3216,2.675895972251892,0.9634,0.8017241379310345,0.93,0.8611111111111112,0.85,0.93,0.77,652016
3216,2.7052697277069093,0.9634,0.8303571428571429,0.93,0.8773584905660378,0.87,0.93,0.81,652016
3216,2.741258172988892,0.9634,0.8518518518518519,0.92,0.8846153846153846,0.88,0.92,0.84,652016
3216,2.7629565715789797,0.9634,0.8653846153846154,0.9,0.8823529411764707,0.88,0.9,0.86,652016
3216,2.8110162019729614,0.9634,0.8823529411764706,0.9,0.8910891089108911,0.89,0.9,0.88,652016
3216,2.8343268632888794,0.9634,0.89,0.89,0.89,0.89,0.89,0.89,652016
3216,2.992534980773926,0.9634,0.9166666666666666,0.88,0.8979591836734694,0.9,0.88,0.92,652016
3216,3.081102552413941,0.9634,0.9347826086956522,0.86,0.8958333333333334,0.9,0.86,0.94,652016
3216,3.217698745727539,0.9634,0.9659090909090909,0.85,0.9042553191489362,0.91,0.85,0.97,652016
